-0.0112128593027591,0.0610158443450927,-0.4078176915645599,0.1588019132614135,-0.090608425438404,0.0519129298627376,-0.1913923472166061,0.173383742570877,0.2715781033039093,-0.2772102653980255,-0.0839157178997993,0.1845014542341232,-0.3612334430217743,-0.0530830509960651,-0.4238675832748413,0.0047074193134903,-0.329012006521225,-0.0903341695666313,0.0601896159350872,-0.0720463842153549,-0.3814742863178253,0.1421731412410736,0.0495330244302749,0.0107548497617244,0.3318581879138946,-0.0906971991062164,0.2403424680233001,0.3109845817089081,0.0816157162189483,0.2574510872364044,0.0030474979430437,0.0939667224884033,0.3557401299476623,0.2146314531564712,-0.2500990331172943,0.2441687881946563,-0.1411129534244537,-0.2674203217029571,-0.2209847420454025,-0.1605024933815002,-0.0417442806065082,0.1146787703037262,0.4085991382598877,-0.0365014187991619,0.1653781086206436,-0.7557139992713928,0.0248195640742778,0.2047954350709915,-0.4159817099571228,-0.1762978434562683,0.0625656843185424,0.39056196808815,0.3103336989879608,0.202929750084877,0.0069040665403008,-0.0519245862960815,-0.7073490023612976,0.2119261920452118,-0.3388589918613434,0.0116402152925729,0.1516278684139251,0.0949176549911499,0.2330485433340072,0.0641195252537727,0.0993576794862747,-0.1933894008398056,0.1014910340309143,0.1050497889518737,0.1728916019201278,0.1515493839979171,-0.0702647492289543,0.0418620556592941,-0.4150291681289673,-0.0415811352431774,0.5106416940689087,-0.0659961923956871,0.2060132771730423,0.4914904236793518,-0.2317784428596496,0.2559665739536285,0.053686648607254,-0.1084010303020477,-0.1216048598289489,0.1027337089180946,-0.1217419877648353,-0.0248426310718059,0.0296928621828556,0.0116485711187124,-0.2376504242420196,-0.0952468961477279,0.2819044589996338,-0.2099220752716064,-0.6515544056892395,0.088382601737976,0.2982476949691772,0.5956568121910095,0.0626155361533165,0.1725967526435852,1.2901153564453125,-0.0257446262985467,-0.1832764148712158,0.2260508090257644,-0.1398763209581375,-0.3607956767082214,0.1378424763679504,-0.2273704707622528,0.176189512014389,-0.2584854066371918,0.4218450486660003,0.51508629322052,-0.1686105728149414,0.0357149988412857,0.061520516872406,-0.1819285601377487,0.1187261268496513,-0.0726595148444175,0.2376041412353515,-0.0947181433439254,0.2398498952388763,-0.4626569449901581,-0.0576372854411602,-0.1735414564609527,0.3299272358417511,0.2653499543666839,-0.534636378288269,0.1602004021406173,-0.2911566495895386,0.2212525010108947,0.3016761541366577,0.0919945985078811,-0.1285912543535232,-0.4038657546043396,-0.0069053675979375,0.2782030701637268,0.2888847589492798,0.1769333183765411,-0.4417644739151001,0.3663405179977417,-0.9812332391738892,0.1075505837798118,0.0773191154003143,-0.1112072318792343,0.0753811448812484,-0.1028292626142501,0.0985064134001731,-0.1694078743457794,0.1467222869396209,0.2494218945503235,-0.0292133037000894,-0.2475862652063369,0.1100042387843132,-0.1253779083490371,-0.0505706220865249,0.146728977560997,-0.1495078951120376,0.141674518585205,0.2740710973739624,0.0526090562343597,-0.2435407489538192,-0.1892725825309753,0.225202590227127,0.3022209107875824,-0.3642847239971161,0.142235442996025,-0.1258236318826675,-0.3801151514053345,-0.2321012616157531,0.0226024817675352,-0.1587962806224823,-0.0662955418229103,0.2300957143306732,0.1667602509260177,-0.1244875267148017,0.3111445307731628,0.2985809445381164,-0.0194997303187847,-0.0855622068047523,-0.0452716350555419,0.081692911684513,-0.574342668056488,0.114284761250019,-0.4240902960300445,0.6538052558898926,-0.136657565832138,-0.2872135639190674,-0.1055798679590225,0.3589904010295868,-0.0072943232953548,0.2837800681591034,-0.1352675110101699,0.5973386764526367,-0.4404557049274444,0.0075484048575162,-0.0122325280681252,0.0958664789795875,0.1329582929611206,-0.4849299192428589,-0.2540684044361114,0.2813641428947449,0.1103329807519912,0.1103958189487457,0.2103592455387115,-0.4974853098392486,0.28275266289711,-0.1144813448190689,-0.2755339741706848,0.106327474117279,0.1626847833395004,0.212576150894165,-0.064066857099533,-0.3336115479469299,0.2920495569705963,0.0622649490833282,0.2382537126541137,0.0312874838709831,-0.1899898052215576,0.2654594182968139,0.0811910927295684,-0.1514270603656768,0.1757463216781616,0.097380980849266,0.0428050495684146,0.0162926968187093,-0.147200733423233,-0.242967277765274,-0.1158337071537971,0.0706222727894783,0.2668416798114776,0.1815570294857025,-0.2301160395145416,0.1400385797023773,0.1841796487569809,0.1822592318058014,-0.2691434919834137,-0.363489419221878,0.4522935450077057,0.1486796587705612,-0.0614117346704006,-0.2340819835662841,0.195267379283905,0.0305979587137699,0.2490749955177307,0.3649912476539612,-0.3323440551757812,0.0986013561487197,0.2001234889030456,0.0607006847858428,-0.0691545084118843,0.1694912165403366,0.5058854222297668,0.026827584952116,0.0188305266201496,0.2284436225891113,-0.2137193977832794,0.1544718742370605,-0.4062225222587585,-0.0143977040424942,-0.1752975434064865,-0.285888135433197,-0.2807067036628723,0.0509354956448078,-0.0520207695662975,0.2018176764249801,-0.3227695226669311,0.4583806693553924,0.1172698959708213,0.0215618461370468,-0.1482700109481811,-0.3390130996704101,0.5432859063148499,-0.1716791093349456,0.1469025909900665,-0.218061625957489,-0.0303964242339134,-0.1188161969184875,0.1667394340038299,-0.3064462840557098,0.0380993224680423,0.1755311787128448,-0.4327824413776397,-0.2767971754074096,0.3381581902503967,0.1400728374719619,0.4907509684562683,0.1943726241588592,0.3989202976226806,0.2402916699647903,-0.1250670999288559,-0.0840475112199783,0.1919090449810028,0.1847378462553024,-0.0261747632175683,-0.2846089601516723,0.3354235887527466,-0.2262324541807174,-0.045647382736206,-0.68115234375,-0.0520676672458648,-0.2832593917846679,0.0203479155898094,0.038399152457714,0.1535303294658661,0.2284203320741653,-0.001282449811697,-0.1955939531326294,0.3120219707489013,-0.300636887550354,0.1563803851604461,0.3423109650611877,-0.0287886820733547,-0.041927233338356,-0.1818926185369491,-0.1243514120578765,0.1988334059715271,-0.4811896681785583,-0.240805447101593,-0.1372841894626617,-0.0903222262859344,0.2412359416484832,-0.1642500013113021,0.0964694991707801,0.285254418849945,-0.2815904021263122,-0.3340815007686615,-0.4041937589645386,0.2750816941261291,0.3950894474983215,-0.1619722843170166,-0.1793799102306366,-0.1372279822826385,-0.1623748689889907,0.05308348685503,0.0121840070933103,-0.1087460294365882,-0.0152975171804428,-0.1590651124715805,-0.1881628334522247,0.11593609303236,0.3158423602581024,0.0878360942006111,-0.0477021932601928,0.2209502756595611,0.1014281511306762,-0.0627172663807869,0.6966646313667297,-0.2170282751321792,-0.0537453144788742,-0.1580949574708938,0.2402959465980529,0.1955663561820984,0.307873010635376,0.0996073186397552,0.4628950953483581,0.3130009770393371,0.2918836772441864,-0.2105127274990081,0.1106376722455024,-0.326618880033493,-0.0358184985816478,0.113879382610321,-0.3410971760749817,-0.1869146674871444,0.1959661245346069,0.0695551037788391,-0.5724647045135498,0.0958240628242492,-0.1029996424913406,0.165027305483818,-0.1368232369422912,0.2457430958747863,0.0723320841789245,-0.1741016805171966,0.6192349791526794,-0.1125852465629577,-0.0883098989725112,-0.0300631411373615,-0.1860355585813522,0.1322254836559295,0.4863984882831573,-0.4770323038101196,0.0712725892663002,0.0802056565880775,-0.0759972035884857,-0.2094692140817642,-0.1342091560363769,0.2234756052494049,-0.0773790478706359,0.0971254855394363,0.517737627029419,-0.3553110659122467,0.0714451819658279,-0.2443850487470626,0.1564105451107025,-0.1995424330234527,0.165211796760559,-0.0455143675208091,0.1015553772449493,0.0357889309525489,-0.3418163061141968,-0.2738733291625976,-0.0395224541425704,0.2043165266513824,-0.0707553774118423,0.1840927600860595,-0.0567691288888454,0.2184392213821411,-0.0768031775951385,-0.1652939021587371,0.2986840903759002,0.2081173807382583,0.0739358067512512,-0.2027227282524109,0.1549136042594909,0.2865695357322693,-0.3596689105033874,0.0784034579992294,-0.1264170408248901,0.0760344415903091,0.2484921663999557,0.1466741561889648,0.1755536049604416,-0.2343394756317138,0.2770991921424866,-0.3133399486541748,0.0198064483702182,0.3602049648761749,-0.3506357669830322,0.2651035487651825,-0.2885640263557434,0.2379359602928161,-0.1186874881386756,-0.1151156350970268,0.431352287530899,-0.1140032932162284,-0.0744002759456634,0.3184458911418915,0.107884757220745,-0.3288477659225464,-0.2553117871284485,-0.0157225765287876,-0.1401270627975464,-0.0408156812191009,-0.3226695656776428,-0.177691251039505,-0.5429829955101013,-0.2087894678115844,-0.1454340517520904,0.4212414026260376,-0.3434914052486419,-0.2335099428892135,-0.108524352312088,0.0938207507133483,0.0047861449420452,-0.4531244933605194,0.580544114112854,0.1035136431455612,-0.1724562346935272,-0.0958290547132492,-0.2818441092967987,0.2174521833658218,-0.2422673851251602,-0.3449897468090057,-0.350397378206253,0.191250205039978,-0.0519209131598472,-0.1369621157646179,0.0537127703428268,0.2044074535369873,-0.3653859794139862,0.0003656856715679,-0.1700177788734436,-0.2080366313457489,0.2950589954853058,0.3381569385528564,-0.1228291541337966,0.3876851797103882,-0.0202017221599817,-0.0967669114470481,-0.1820642203092575,0.4248782992362976,0.2279085218906402,0.1845746636390686,0.1094856485724449,0.5026382207870483,0.1125458329916,0.3590177297592163,0.078881062567234,0.4371061623096466,0.1548037379980087,-0.1570679247379303,0.1484965234994888,0.2224845588207245,-0.0766873657703399,-0.1161230579018592,0.2949483096599579,-0.1187673881649971,-0.1527161002159118,-0.3009192943572998,-0.0111291147768497,-0.1036138087511062,0.0191305726766586,-0.0866816267371177,0.036524761468172,0.19044129550457,-0.6234173774719238,0.0522703863680362,-0.133074015378952,0.1593250632286071,0.0853863209486007,-0.2774146199226379,-0.4344160258769989,-0.4554774463176727,0.2872722744941711,0.301025927066803,-0.2146483957767486,-0.1191001832485199,-0.1588863134384155,-0.3048055171966553,0.0083112902939319,-0.1244330033659935,-0.1614579111337661,-0.2474666237831115,-0.2507352232933044,0.3506864309310913,0.3800605237483978,-0.2580435574054718,-0.1210921481251716,-0.0267778560519218,0.1406755149364471,0.080476127564907,-0.661300778388977,0.1266088783740997,-0.2009049504995346,-0.3597650527954101,0.2184445559978485,0.1060179620981216,-0.1553409099578857,0.0220666714012622,-0.2137930989265442,0.3613019585609436,-0.0347694754600524,-0.162563756108284,0.1563550233840942,-0.0545333959162235,0.0540352538228035,-0.5330584645271301,0.3432557582855224,0.0136254876852035,0.2454760074615478,0.6377632021903992,0.2796249091625213,0.1124931871891021,-0.7358456254005432,-0.2756812572479248,0.184076726436615,-0.0294459462165832,-0.2346450388431549,-10.21052360534668,0.4852356910705566,0.2297823429107666,0.7410452365875244,0.0716200694441795,-0.3329323232173919,0.5002893209457397,-0.0913557708263397,0.0299711488187313,0.5523263216018677,-0.3851618468761444,-0.3355374932289123,0.0285689290612936,0.2639772295951843,0.0232484452426433,0.3683757483959198,0.3263256847858429,-0.140898659825325,0.3471762239933014,0.7670049667358398,-0.1831074506044387,-0.07841257750988,-0.2464414238929748,0.3487501144409179,0.2139101028442382,-0.211154505610466,0.0276281535625457,0.2459761500358581,0.351440966129303,-0.258798211812973,-0.3312817811965942,-0.0534971952438354,0.2376718372106552,-0.2276164591312408,-0.2101111114025116,-0.075928509235382,0.0046437941491603,0.1526397913694381,0.1968577653169632,-0.3483547568321228,0.1311091631650924,-0.1619303822517395,0.5071394443511963,0.149278923869133,0.2385929226875305,-0.1032854840159416,-0.1955029070377349,-1.332350730895996,0.4091418087482452,0.2479376941919326,0.3622803688049316,-0.021420519798994,0.2866483628749847,0.1266685873270034,-0.3161731958389282,0.002670026384294,-0.6282885074615479,0.109242558479309,0.1167180687189102,-0.3594648540019989,0.2345502078533172,-0.2045199275016784,0.4329186975955963,-0.3210239708423614,-0.0974965989589691,0.2999011874198913,0.2193286120891571,-0.0014246609061956,0.0308149214833974,-0.1073823794722557,-0.0033003408461809,-0.0304795131087303,-0.0845493450760841,-0.1127769574522972,0.4870171844959259,0.2402746081352234,-0.2364571094512939,0.3760432004928589,-0.0768488347530365,0.0770181193947792,0.0527786277234554,0.2919400334358215,-0.146102100610733,-0.4478046000003814,-0.4256794452667236,-0.2242590188980102,-0.332583487033844,0.4436361193656921,0.060405857861042,0.2586685121059418,0.0635353252291679,-0.0831424221396446,-0.0448797494173049,0.1690234392881393,-0.3651639223098755,-0.1270407140254974,-0.3015791475772857,0.0235256850719451,-0.0155502408742904,-0.0828486979007721,0.1793806850910186,-0.038163810968399,0.0112406499683856,-0.7236838340759277,-0.0809842348098754,0.1032554879784584,0.0655192956328392,0.5938597917556763,-0.215142160654068,0.0651201084256172,-0.3703890740871429,-0.1715518087148666,0.3415297269821167,0.3576651513576507,-0.2139396071434021,-0.5501799583435059,0.3679893910884857,-0.7327932119369507,0.1943167150020599,-0.1069969609379768,0.153183102607727,-0.1887619793415069,0.1437424123287201,-0.0623633153736591,-0.0539544038474559,0.2153990715742111,1.1873966455459597,-0.3244117796421051,0.1943475306034088,-0.1797865033149719,0.2892695367336273,0.1151572540402412,-0.1451677083969116,-0.0636835023760795,0.9136814475059508,-0.204458475112915,0.6656138896942139,0.1215670108795166,-0.2541173696517944,-0.3277679085731506,0.0703777372837066,0.4039783775806427,-0.0373808220028877,0.3070294857025146,0.2029274553060531,-0.08704524487257,0.0929595232009887,-0.2465642094612121,-0.4635137915611267,-0.0479801855981349,-0.1976868659257888,-0.0927116572856903,0.2295998334884643,-0.4809708893299103,0.2951458692550659,0.4335470795631408,-0.1449507474899292,0.0305691510438919,-0.5251880884170532,0.4170786738395691,-0.2312470525503158,0.5503184199333191,-0.3497189283370971,-0.0918451249599456,0.083898015320301,0.2291210889816284,0.0957943648099899,0.1493188440799713,0.4580646157264709,0.231650173664093,-0.2047535181045532,0.2535987198352813,-0.1684485822916031,-0.0739447027444839,0.0229679122567176,-0.2027803659439087,0.0306345243006944,0.1691053509712219,-0.1164010018110275,-0.0384670421481132,0.0917572826147079,0.076062873005867,-0.0246911998838186,0.0001135170459747,0.4470241665840149,0.2301499098539352,0.4219964146614074,-0.3550395667552948,-0.3161746859550476,0.0139468908309936,-0.7124519944190979,-0.2053045630455017,-0.2969045042991638,0.3302845656871795,0.2137925326824188,0.0050110099837183,-0.2899010181427002,-0.1521310061216354,0.2391974180936813,-0.1812031269073486,-0.3782123327255249,0.1157266646623611,-0.1331050992012024,-0.6116028428077698,0.0567677021026611,-0.3271804749965668,-0.0552779734134674,-0.0542937517166137,0.1936526745557785,0.1544795930385589,-0.3804782629013061
