disease,gene,score
44,2733,1.39
73,2733,1.255
31,2733,1.147
55,2733,1.138
30,2733,1.106
3,2733,1.103
11,2733,1.081
56,2733,1.075
24,2733,1.074
64,2733,1.025
6,2733,0.877
33,2733,0.838
34,2733,0.815
70,2733,0.713
20,2733,0.65
82,2733,0.628
72,2733,0.625
39,2733,0.623
54,2733,0.598
68,2733,0.571
14,2733,0.538
60,2733,0.516
50,2552,1.249
44,2552,0.935
38,2552,0.908
73,2552,0.813
55,2552,0.697
6,2552,0.674
29,2552,0.63
31,2552,0.531
55,2813,2.15
50,2813,1.977
44,2813,1.828
72,2813,1.719
70,2813,1.719
82,2813,1.712
38,2813,1.702
73,2813,1.688
4,2813,1.603
31,2813,1.595
21,2813,1.54
26,2813,1.504
6,2813,1.502
56,2813,1.489
14,2813,1.489
64,2813,1.399
79,2813,1.394
24,2813,1.387
11,2813,1.367
83,2813,1.365
8,2813,1.365
71,2813,1.348
18,2813,1.347
3,2813,1.34
30,2813,1.338
85,2813,1.335
75,2813,1.328
88,2813,1.304
60,2813,1.257
68,2813,1.229
34,2813,1.207
49,2813,1.152
37,2813,1.111
47,2813,1.105
39,2813,1.064
43,2813,1.034
32,2813,1.003
19,2813,0.958
20,2813,0.943
7,2813,0.923
25,2813,0.876
80,2813,0.873
16,2813,0.82
89,2813,0.814
65,2813,0.807
62,2813,0.798
86,2813,0.794
52,2813,0.73
81,2813,0.669
22,2813,0.642
66,2813,0.607
28,2813,0.595
58,2813,0.578
10,2813,0.568
12,2813,0.546
41,2813,0.528
13,2813,0.523
50,4088,1.516
31,4088,1.291
56,4088,1.198
44,4088,1.173
8,4088,1.064
6,4088,1.061
70,4088,0.948
55,4088,0.943
47,4088,0.93
64,4088,0.911
85,4088,0.886
20,4088,0.859
11,4088,0.836
7,4088,0.805
24,4088,0.776
4,4088,0.769
38,4088,0.742
73,4088,0.727
34,4088,0.721
30,4088,0.713
3,4088,0.71
72,4088,0.703
14,4088,0.695
89,4088,0.682
62,4088,0.67
75,4088,0.666
66,4088,0.633
26,4088,0.628
88,4088,0.606
68,4088,0.529
82,4088,0.522
16,5068,2.681
21,5068,2.67
70,5068,2.645
29,5068,2.508
58,5068,2.286
90,5068,2.219
79,5068,2.18
6,5068,2.147
14,5068,2.127
31,5068,2.109
44,5068,2.055
82,5068,2.047
10,5068,1.947
50,5068,1.911
71,5068,1.896
56,5068,1.882
75,5068,1.875
76,5068,1.874
38,5068,1.858
4,5068,1.848
81,5068,1.821
55,5068,1.8
47,5068,1.768
54,5068,1.744
7,5068,1.728
24,5068,1.722
64,5068,1.713
74,5068,1.71
26,5068,1.684
73,5068,1.617
66,5068,1.592
19,5068,1.591
5,5068,1.583
37,5068,1.56
69,5068,1.521
61,5068,1.512
48,5068,1.51
85,5068,1.496
43,5068,1.483
11,5068,1.469
83,5068,1.446
3,5068,1.443
30,5068,1.436
34,5068,1.431
32,5068,1.378
25,5068,1.364
72,5068,1.354
20,5068,1.325
68,5068,1.315
88,5068,1.302
78,5068,1.296
49,5068,1.26
40,5068,1.242
39,5068,1.234
51,5068,1.195
80,5068,1.132
60,5068,1.13
28,5068,1.126
52,5068,1.079
65,5068,1.071
27,5068,1.063
1,5068,1.048
17,5068,1.041
2,5068,0.985
89,5068,0.968
15,5068,0.924
53,5068,0.909
86,5068,0.886
36,5068,0.883
0,5068,0.866
13,5068,0.809
67,5068,0.787
33,5068,0.688
8,5068,0.676
42,5068,0.673
77,5068,0.622
45,5068,0.529
41,5068,0.507
70,1520,1.901
82,1520,1.735
14,1520,1.66
44,1520,1.612
7,1520,1.502
4,1520,1.491
50,1520,1.44
64,1520,1.432
55,1520,1.425
21,1520,1.393
79,1520,1.392
31,1520,1.319
54,1520,1.304
37,1520,1.279
43,1520,1.255
90,1520,1.253
32,1520,1.247
47,1520,1.242
38,1520,1.19
26,1520,1.111
56,1520,1.1
25,1520,1.085
24,1520,1.082
6,1520,1.062
71,1520,0.998
83,1520,0.986
42,1520,0.986
3,1520,0.984
30,1520,0.979
11,1520,0.972
36,1520,0.953
73,1520,0.948
68,1520,0.929
75,1520,0.924
85,1520,0.888
19,1520,0.883
40,1520,0.791
72,1520,0.774
53,1520,0.742
10,1520,0.74
34,1520,0.737
88,1520,0.715
60,1520,0.705
67,1520,0.695
49,1520,0.679
39,1520,0.626
81,1520,0.615
55,2381,3.009
44,2381,2.186
65,2381,2.103
31,2381,2.022
11,2381,1.916
56,2381,1.915
30,2381,1.897
3,2381,1.894
64,2381,1.782
4,2381,1.74
6,2381,1.715
26,2381,1.667
24,2381,1.657
68,2381,1.656
73,2381,1.651
88,2381,1.616
37,2381,1.608
32,2381,1.557
83,2381,1.441
49,2381,1.426
34,2381,1.361
39,2381,1.291
20,2381,1.25
81,2381,1.244
36,2381,1.21
52,2381,1.141
72,2381,1.134
12,2381,1.13
48,2381,1.098
38,2381,1.088
23,2381,1.081
89,2381,1.074
61,2381,1.036
60,2381,1.033
28,2381,1.031
41,2381,1.023
86,2381,0.98
42,2381,0.939
70,2381,0.872
50,2381,0.856
53,2381,0.797
71,2381,0.773
82,2381,0.696
77,2381,0.649
79,2381,0.614
13,2381,0.597
7,2381,0.582
14,2381,0.564
29,2381,0.557
0,2381,0.529
70,2189,2.88
14,2189,2.879
82,2189,2.78
75,2189,2.151
47,2189,2.139
79,2189,2.111
7,2189,2.039
19,2189,2.029
64,2189,2.007
31,2189,1.979
44,2189,1.972
56,2189,1.883
55,2189,1.754
6,2189,1.727
3,2189,1.688
30,2189,1.687
11,2189,1.683
24,2189,1.674
4,2189,1.657
90,2189,1.632
34,2189,1.573
50,2189,1.572
26,2189,1.565
73,2189,1.534
39,2189,1.457
37,2189,1.451
81,2189,1.41
49,2189,1.409
32,2189,1.391
38,2189,1.39
72,2189,1.386
52,2189,1.33
58,2189,1.311
20,2189,1.285
60,2189,1.285
1,2189,1.283
28,2189,1.225
61,2189,1.215
48,2189,1.213
54,2189,1.187
83,2189,1.166
43,2189,1.08
88,2189,1.056
71,2189,1.054
89,2189,1.053
21,2189,0.987
68,2189,0.945
80,2189,0.912
12,2189,0.89
10,2189,0.878
25,2189,0.803
2,2189,0.708
85,2189,0.705
86,2189,0.692
33,2189,0.642
36,2189,0.563
29,2189,0.563
6,5403,2.285
31,5403,2.264
44,5403,2.168
56,5403,2.161
73,5403,2.051
55,5403,2.02
81,5403,2.003
4,5403,1.901
64,5403,1.803
24,5403,1.764
11,5403,1.735
3,5403,1.723
30,5403,1.721
26,5403,1.699
70,5403,1.691
37,5403,1.632
57,5403,1.596
34,5403,1.574
20,5403,1.542
68,5403,1.509
50,5403,1.49
78,5403,1.483
88,5403,1.466
39,5403,1.456
82,5403,1.456
14,5403,1.452
32,5403,1.444
83,5403,1.428
1,5403,1.412
38,5403,1.403
60,5403,1.287
49,5403,1.277
75,5403,1.262
72,5403,1.252
52,5403,1.233
89,5403,1.208
71,5403,1.205
61,5403,1.204
48,5403,1.202
7,5403,1.181
47,5403,1.157
28,5403,1.137
79,5403,1.136
86,5403,1.117
90,5403,1.107
54,5403,1.101
36,5403,1.089
19,5403,1.045
43,5403,1.041
85,5403,1.033
21,5403,0.994
66,5403,0.959
53,5403,0.768
33,5403,0.746
23,5403,0.732
41,5403,0.696
51,5403,0.676
12,5403,0.642
58,5403,0.556
10,5403,0.504
85,2387,1.729
66,2387,1.574
50,2387,1.308
38,2387,0.974
11,2387,0.699
71,2387,0.697
82,2387,0.671
70,2387,0.658
36,2387,0.605
30,2387,0.574
27,2387,0.573
3,2387,0.571
4,2387,0.513
44,3801,2.113
31,3801,2.063
64,3801,1.964
55,3801,1.88
56,3801,1.87
6,3801,1.856
4,3801,1.803
34,3801,1.78
24,3801,1.765
11,3801,1.746
73,3801,1.734
39,3801,1.719
26,3801,1.702
3,3801,1.68
30,3801,1.672
81,3801,1.585
83,3801,1.578
86,3801,1.485
37,3801,1.469
36,3801,1.457
42,3801,1.454
70,3801,1.427
88,3801,1.41
29,3801,1.4
32,3801,1.385
20,3801,1.384
49,3801,1.377
82,3801,1.35
68,3801,1.313
50,3801,1.312
61,3801,1.213
48,3801,1.211
89,3801,1.196
85,3801,1.184
60,3801,1.182
72,3801,1.162
1,3801,1.143
14,3801,1.128
38,3801,1.121
66,3801,1.112
28,3801,1.093
77,3801,1.078
90,3801,1.047
75,3801,1.006
52,3801,0.99
79,3801,0.982
7,3801,0.931
47,3801,0.927
12,3801,0.897
53,3801,0.864
71,3801,0.859
19,3801,0.836
54,3801,0.806
33,3801,0.783
58,3801,0.769
27,3801,0.719
10,3801,0.693
69,3801,0.636
91,3801,0.571
18,3801,0.539
21,3801,0.538
10,818,2.258
70,818,1.375
31,818,1.183
4,818,1.173
6,818,1.113
44,818,1.073
26,818,1.059
56,818,1.054
37,818,1.047
43,818,0.944
32,818,0.936
14,818,0.926
73,818,0.923
81,818,0.915
83,818,0.869
11,818,0.821
7,818,0.82
82,818,0.785
30,818,0.778
3,818,0.775
50,818,0.744
86,818,0.738
64,818,0.736
55,818,0.732
38,818,0.712
47,818,0.694
25,818,0.647
24,818,0.64
49,818,0.613
19,818,0.512
63,818,0.51
50,3868,1.468
55,3868,0.705
38,3868,0.695
73,3868,0.673
68,3868,0.63
44,3868,0.511
6,2191,1.514
81,2191,1.362
44,2191,1.346
31,2191,1.253
24,2191,1.2
10,2191,1.116
56,2191,0.996
34,2191,0.991
20,2191,0.967
55,2191,0.94
73,2191,0.94
88,2191,0.832
70,2191,0.83
39,2191,0.824
4,2191,0.776
64,2191,0.652
60,2191,0.559
72,2191,0.549
69,2191,0.534
28,2191,0.528
89,2191,0.526
26,2191,0.522
61,2673,1.419
48,2673,1.417
50,2673,0.811
7,2673,0.801
70,2673,0.778
14,2673,0.747
4,2673,0.617
82,2673,0.579
44,2912,1.615
55,2912,1.513
20,2912,1.504
31,2912,1.477
56,2912,1.363
21,2912,1.298
6,2912,1.276
25,2912,1.197
73,2912,1.138
64,2912,1.112
81,2912,1.107
24,2912,1.071
87,2912,1.063
72,2912,0.981
34,2912,0.962
60,2912,0.934
42,2912,0.814
39,2912,0.795
4,2912,0.762
61,2912,0.711
48,2912,0.709
28,2912,0.692
11,2912,0.676
30,2912,0.653
3,2912,0.65
89,2912,0.57
70,2912,0.535
82,3516,1.502
44,3516,1.39
73,3516,1.278
60,3516,1.105
72,3516,1.043
31,3516,0.976
68,3516,0.953
24,3516,0.918
55,3516,0.876
89,3516,0.842
56,3516,0.825
4,3516,0.786
28,3516,0.78
64,3516,0.76
39,3516,0.731
34,3516,0.728
85,3516,0.661
37,3516,0.636
84,3516,0.634
61,3516,0.629
48,3516,0.627
52,3516,0.604
29,3516,0.603
26,3516,0.569
2,3516,0.53
30,3516,0.512
3,3516,0.508
82,4552,2.697
70,4552,2.563
14,4552,2.416
79,4552,2.176
44,4552,1.973
50,4552,1.962
85,4552,1.919
38,4552,1.829
47,4552,1.812
64,4552,1.806
4,4552,1.778
55,4552,1.758
19,4552,1.742
31,4552,1.722
7,4552,1.717
26,4552,1.702
34,4552,1.693
21,4552,1.617
39,4552,1.589
75,4552,1.568
71,4552,1.555
6,4552,1.527
66,4552,1.494
56,4552,1.485
37,4552,1.479
73,4552,1.477
11,4552,1.462
24,4552,1.429
30,4552,1.417
3,4552,1.414
1,4552,1.38
83,4552,1.337
72,4552,1.334
90,4552,1.328
32,4552,1.315
86,4552,1.292
20,4552,1.291
60,4552,1.286
54,4552,1.257
81,4552,1.247
43,4552,1.215
49,4552,1.139
80,4552,1.106
12,4552,1.026
61,4552,1.02
48,4552,1.018
68,4552,0.996
28,4552,0.881
52,4552,0.878
10,4552,0.876
25,4552,0.866
23,4552,0.667
58,4552,0.58
5,4552,0.576
62,4552,0.565
36,4552,0.524
42,4552,0.522
10,441,1.78
25,441,1.623
70,441,1.599
21,441,1.546
7,441,1.535
47,441,1.355
82,441,1.338
44,441,1.237
14,441,1.219
50,441,1.202
19,441,1.188
79,441,1.175
43,441,1.135
31,441,1.116
75,441,1.1
38,441,1.098
73,441,1.093
54,441,1.075
56,441,1.071
64,441,0.962
66,441,0.884
4,441,0.882
71,441,0.857
6,441,0.849
26,441,0.84
90,441,0.785
1,441,0.778
34,441,0.768
55,441,0.734
40,441,0.687
37,441,0.655
32,441,0.644
72,441,0.619
3,441,0.617
24,441,0.605
20,441,0.604
30,441,0.599
39,441,0.599
11,441,0.594
85,441,0.544
60,441,0.512
31,541,2.672
56,541,2.656
26,541,2.399
73,541,2.372
44,541,2.305
4,541,2.225
43,541,2.217
6,541,2.168
11,541,2.138
49,541,2.133
88,541,2.128
3,541,2.117
30,541,2.115
70,541,2.071
83,541,2.045
50,541,2.045
7,541,2.031
81,541,1.993
86,541,1.96
34,541,1.96
24,541,1.939
75,541,1.915
37,541,1.913
55,541,1.9
39,541,1.886
64,541,1.879
32,541,1.851
12,541,1.827
82,541,1.813
21,541,1.79
20,541,1.774
48,541,1.76
61,541,1.754
79,541,1.711
14,541,1.692
22,541,1.64
54,541,1.63
28,541,1.619
47,541,1.604
10,541,1.597
25,541,1.576
38,541,1.569
19,541,1.535
90,541,1.531
23,541,1.529
68,541,1.462
72,541,1.388
89,541,1.373
53,541,1.355
13,541,1.354
1,541,1.347
85,541,1.328
0,541,1.31
71,541,1.268
80,541,1.248
60,541,1.147
9,541,1.126
51,541,1.063
42,541,1.029
87,541,1.026
33,541,0.993
36,541,0.983
91,541,0.976
52,541,0.916
40,541,0.904
59,541,0.884
77,541,0.864
29,541,0.791
78,541,0.783
41,541,0.73
67,541,0.725
66,541,0.712
5,541,0.638
8,541,0.502
44,3786,1.654
50,3786,1.021
4,3786,1.016
31,3786,0.991
24,3786,0.988
26,3786,0.977
37,3786,0.907
73,3786,0.896
85,3786,0.883
65,3786,0.881
81,3786,0.88
49,3786,0.861
6,3786,0.837
66,3786,0.834
68,3786,0.83
34,3786,0.806
55,3786,0.772
41,3786,0.752
56,3786,0.676
11,3786,0.674
39,3786,0.668
32,3786,0.655
20,3786,0.61
38,3786,0.598
52,3786,0.583
23,3786,0.583
64,3786,0.582
30,3786,0.574
3,3786,0.571
25,3786,0.523
50,915,4.23
10,915,1.511
44,915,1.346
55,915,1.086
31,915,1.055
70,915,1.049
66,915,0.951
56,915,0.943
6,915,0.935
24,915,0.922
64,915,0.882
82,915,0.88
26,915,0.837
14,915,0.834
71,915,0.818
4,915,0.75
34,915,0.75
73,915,0.736
11,915,0.723
30,915,0.719
3,915,0.715
49,915,0.598
25,915,0.583
85,915,0.566
79,915,0.502
85,1067,1.399
31,1067,1.357
55,1067,1.274
64,1067,1.224
70,1067,1.193
56,1067,1.155
44,1067,1.142
82,1067,1.119
79,1067,1.11
14,1067,1.001
34,1067,0.989
90,1067,0.96
39,1067,0.955
60,1067,0.95
72,1067,0.887
26,1067,0.882
20,1067,0.881
50,1067,0.863
73,1067,0.862
21,1067,0.851
6,1067,0.791
30,1067,0.766
3,1067,0.763
11,1067,0.741
54,1067,0.721
47,1067,0.716
4,1067,0.67
38,1067,0.634
24,1067,0.61
7,1067,0.608
80,1067,0.603
28,1067,0.597
36,1067,0.586
25,1067,0.586
19,1067,0.549
75,1067,0.542
17,1067,0.539
12,1067,0.518
43,1067,0.509
27,1067,0.503
31,2709,3.027
56,2709,2.983
24,2709,2.65
44,2709,2.551
20,2709,2.371
4,2709,2.134
6,2709,2.116
73,2709,2.116
55,2709,2.053
26,2709,2.045
89,2709,1.946
69,2709,1.925
11,2709,1.908
37,2709,1.863
30,2709,1.854
3,2709,1.854
64,2709,1.852
32,2709,1.786
34,2709,1.749
60,2709,1.74
49,2709,1.735
72,2709,1.721
52,2709,1.682
83,2709,1.659
42,2709,1.652
70,2709,1.648
39,2709,1.616
88,2709,1.607
81,2709,1.58
68,2709,1.563
50,2709,1.495
82,2709,1.494
86,2709,1.38
28,2709,1.372
79,2709,1.358
51,2709,1.356
71,2709,1.338
48,2709,1.338
61,2709,1.335
14,2709,1.325
53,2709,1.304
38,2709,1.296
36,2709,1.291
1,2709,1.268
7,2709,1.267
91,2709,1.174
47,2709,1.162
77,2709,1.073
75,2709,1.061
16,2709,1.046
13,2709,1.042
19,2709,1.01
12,2709,0.993
33,2709,0.978
0,2709,0.971
2,2709,0.969
65,2709,0.957
54,2709,0.89
90,2709,0.888
58,2709,0.822
21,2709,0.815
23,2709,0.81
41,2709,0.789
87,2709,0.78
43,2709,0.766
78,2709,0.742
25,2709,0.736
18,2709,0.692
85,2709,0.642
15,2709,0.639
66,2709,0.624
73,5040,1.521
50,5040,1.244
2,5040,0.94
38,5040,0.814
4,5040,0.754
70,5040,0.72
32,5040,0.671
37,5040,0.659
2,5801,1.537
70,5801,1.238
38,5801,1.187
75,5801,1.137
50,5801,1.087
82,5801,1.042
71,5801,0.938
44,5801,0.888
14,5801,0.864
64,5801,0.809
31,5801,0.791
79,5801,0.725
47,5801,0.68
4,5801,0.676
85,5801,0.656
56,5801,0.641
26,5801,0.619
19,5801,0.618
34,5801,0.554
7,5801,0.55
9,5801,0.525
76,5801,0.507
6,5801,0.506
1,2636,1.501
70,2636,1.463
47,2636,1.221
44,2636,1.126
79,2636,0.944
4,2636,0.897
19,2636,0.884
82,2636,0.866
55,2636,0.829
14,2636,0.792
74,2636,0.753
85,2636,0.72
31,2636,0.692
11,2636,0.643
3,2636,0.641
26,2636,0.624
75,2636,0.58
7,2636,0.565
56,2636,0.563
30,2636,0.562
64,2636,0.557
18,2636,0.555
83,2636,0.545
38,2636,0.537
43,2636,0.53
73,2636,0.526
88,2636,0.526
6,2636,0.524
90,2636,0.521
24,2636,0.512
44,5877,3.328
31,5877,3.148
56,5877,3.008
6,5877,2.985
55,5877,2.962
24,5877,2.923
64,5877,2.901
73,5877,2.789
11,5877,2.727
30,5877,2.709
3,5877,2.708
20,5877,2.704
81,5877,2.597
34,5877,2.575
4,5877,2.5
39,5877,2.463
72,5877,2.418
26,5877,2.405
60,5877,2.356
89,5877,2.353
28,5877,2.322
48,5877,2.27
61,5877,2.268
37,5877,2.253
68,5877,2.239
32,5877,2.154
49,5877,2.115
52,5877,2.061
88,5877,2.055
83,5877,2.022
70,5877,1.982
36,5877,1.962
42,5877,1.856
82,5877,1.856
33,5877,1.85
90,5877,1.782
79,5877,1.766
7,5877,1.7
51,5877,1.668
91,5877,1.665
77,5877,1.636
86,5877,1.623
47,5877,1.615
14,5877,1.613
75,5877,1.583
19,5877,1.56
12,5877,1.5
54,5877,1.497
21,5877,1.438
41,5877,1.434
1,5877,1.376
62,5877,1.354
87,5877,1.339
50,5877,1.331
53,5877,1.325
10,5877,1.275
13,5877,1.249
0,5877,1.247
38,5877,1.229
78,5877,1.211
23,5877,1.186
25,5877,1.158
69,5877,1.119
27,5877,1.092
43,5877,1.081
80,5877,1.051
85,5877,0.904
45,5877,0.887
67,5877,0.86
71,5877,0.782
22,5877,0.733
66,5877,0.699
18,5877,0.688
58,5877,0.686
65,5877,0.604
44,1285,2.26
38,1285,2.181
71,1285,2.134
50,1285,2.078
70,1285,2.041
26,1285,2.019
31,1285,2.015
6,1285,2.013
64,1285,2.011
75,1285,1.95
49,1285,1.949
4,1285,1.925
11,1285,1.922
56,1285,1.897
3,1285,1.892
30,1285,1.888
14,1285,1.869
82,1285,1.867
55,1285,1.858
24,1285,1.849
73,1285,1.819
10,1285,1.812
37,1285,1.777
34,1285,1.772
81,1285,1.75
39,1285,1.683
32,1285,1.597
88,1285,1.55
7,1285,1.521
52,1285,1.519
68,1285,1.496
79,1285,1.49
20,1285,1.433
47,1285,1.395
85,1285,1.34
19,1285,1.333
90,1285,1.308
83,1285,1.297
54,1285,1.28
65,1285,1.216
1,1285,1.198
72,1285,1.188
66,1285,1.181
60,1285,1.165
43,1285,1.16
28,1285,1.106
48,1285,1.095
61,1285,1.087
89,1285,1.072
53,1285,1.002
41,1285,0.998
21,1285,0.987
86,1285,0.951
36,1285,0.936
51,1285,0.812
8,1285,0.765
23,1285,0.755
80,1285,0.752
12,1285,0.744
78,1285,0.682
58,1285,0.663
13,1285,0.64
0,1285,0.635
63,1285,0.613
42,1285,0.606
87,1285,0.604
29,1285,0.579
33,1285,0.561
91,1285,0.519
25,1285,0.515
44,4270,2.919
31,4270,2.695
73,4270,2.588
55,4270,2.573
6,4270,2.565
56,4270,2.526
24,4270,2.504
64,4270,2.473
11,4270,2.404
3,4270,2.371
30,4270,2.368
70,4270,2.328
34,4270,2.31
75,4270,2.275
20,4270,2.267
4,4270,2.263
79,4270,2.229
7,4270,2.224
26,4270,2.208
50,4270,2.178
66,4270,2.171
39,4270,2.163
85,4270,2.155
81,4270,2.151
47,4270,2.127
28,4270,2.119
72,4270,2.118
82,4270,2.045
89,4270,2.041
19,4270,2.035
60,4270,2.016
37,4270,1.95
21,4270,1.949
14,4270,1.945
68,4270,1.894
48,4270,1.891
49,4270,1.888
61,4270,1.88
83,4270,1.872
52,4270,1.866
10,4270,1.818
88,4270,1.814
32,4270,1.773
38,4270,1.769
43,4270,1.763
42,4270,1.697
90,4270,1.668
71,4270,1.665
25,4270,1.657
80,4270,1.629
36,4270,1.628
29,4270,1.616
51,4270,1.607
33,4270,1.574
54,4270,1.567
91,4270,1.455
1,4270,1.423
86,4270,1.39
62,4270,1.284
12,4270,1.24
69,4270,1.179
78,4270,1.171
87,4270,1.154
53,4270,1.112
58,4270,1.089
77,4270,1.082
76,4270,1.057
23,4270,0.982
13,4270,0.981
45,4270,0.98
27,4270,0.972
67,4270,0.946
16,4270,0.915
0,4270,0.832
41,4270,0.805
74,4270,0.746
22,4270,0.692
9,4270,0.643
59,4270,0.565
84,4270,0.565
5,4270,0.549
2,4270,0.525
18,4270,0.519
1,5062,1.072
30,5062,0.934
3,5062,0.931
11,5062,0.909
44,5062,0.8
64,5062,0.651
73,5062,0.639
50,5062,0.556
68,5062,0.556
6,5062,0.524
33,5062,0.504
76,3140,1.005
31,3140,0.817
75,3140,0.758
44,3140,0.741
47,3140,0.694
70,3140,0.684
53,3140,0.631
37,3140,0.617
79,3140,0.612
56,3140,0.608
50,3140,0.584
24,3140,0.584
6,3140,0.563
82,3140,0.55
4,3140,0.533
19,3140,0.52
38,2395,2.494
71,2395,2.389
50,2395,2.308
70,2395,2.171
75,2395,2.124
44,2395,2.022
26,2395,1.992
31,2395,1.957
64,2395,1.956
14,2395,1.939
82,2395,1.933
49,2395,1.919
4,2395,1.908
10,2395,1.902
6,2395,1.877
11,2395,1.835
55,2395,1.815
73,2395,1.804
56,2395,1.798
30,2395,1.794
3,2395,1.791
37,2395,1.718
7,2395,1.689
24,2395,1.665
47,2395,1.647
65,2395,1.644
34,2395,1.617
68,2395,1.617
81,2395,1.606
19,2395,1.587
88,2395,1.567
79,2395,1.543
39,2395,1.532
32,2395,1.487
85,2395,1.446
54,2395,1.422
1,2395,1.409
90,2395,1.353
83,2395,1.334
43,2395,1.312
52,2395,1.289
63,2395,1.273
20,2395,1.272
66,2395,1.2
21,2395,1.142
72,2395,1.067
28,2395,1.051
41,2395,1.044
86,2395,0.999
60,2395,0.994
8,2395,0.991
61,2395,0.975
48,2395,0.973
23,2395,0.956
89,2395,0.937
53,2395,0.901
12,2395,0.819
58,2395,0.728
17,2395,0.725
2,2395,0.681
36,2395,0.65
25,2395,0.649
78,2395,0.643
80,2395,0.602
5,2395,0.582
13,2395,0.539
51,2395,0.528
91,2395,0.521
64,2862,1.772
58,2862,1.75
90,2862,1.697
54,2862,1.517
4,2862,1.515
38,2862,1.508
70,2862,1.508
73,2862,1.405
83,2862,1.371
82,2862,1.333
50,2862,1.308
14,2862,1.285
31,2862,1.272
71,2862,1.264
26,2862,1.251
56,2862,1.24
32,2862,1.222
37,2862,1.221
79,2862,1.201
75,2862,1.189
55,2862,1.183
6,2862,1.139
11,2862,1.1
30,2862,1.069
68,2862,1.067
3,2862,1.066
44,2862,1.059
66,2862,1.025
24,2862,0.998
43,2862,0.983
7,2862,0.972
34,2862,0.895
74,2862,0.888
47,2862,0.887
88,2862,0.864
19,2862,0.841
49,2862,0.83
20,2862,0.821
81,2862,0.773
2,2862,0.76
39,2862,0.748
89,2862,0.722
61,2862,0.7
48,2862,0.697
10,2862,0.638
86,2862,0.635
23,2862,0.604
52,2862,0.543
21,2862,0.536
85,2862,0.508
58,4363,1.295
38,4363,1.083
50,4363,1.062
11,4363,1.024
73,4363,1.017
44,4363,1.013
71,4363,0.979
31,4363,0.967
21,4363,0.914
70,4363,0.905
55,4363,0.9
30,4363,0.862
3,4363,0.859
43,4363,0.805
79,4363,0.797
26,4363,0.757
64,4363,0.751
2,4363,0.731
4,4363,0.698
56,4363,0.661
47,4363,0.623
34,4363,0.616
1,4363,0.562
15,4363,0.554
82,4363,0.552
24,4363,0.518
85,4363,0.504
85,3220,5.0
43,3220,2.198
75,3220,2.172
50,3220,2.02
73,3220,1.979
44,3220,1.946
11,3220,1.891
31,3220,1.881
3,3220,1.863
30,3220,1.862
38,3220,1.828
24,3220,1.816
26,3220,1.774
56,3220,1.717
55,3220,1.713
6,3220,1.668
68,3220,1.658
70,3220,1.611
27,3220,1.584
64,3220,1.574
4,3220,1.551
66,3220,1.415
47,3220,1.391
49,3220,1.337
79,3220,1.33
14,3220,1.329
34,3220,1.312
83,3220,1.3
19,3220,1.295
71,3220,1.294
7,3220,1.27
88,3220,1.252
89,3220,1.241
39,3220,1.221
51,3220,1.216
20,3220,1.201
37,3220,1.201
81,3220,1.162
32,3220,1.097
82,3220,1.061
12,3220,1.004
86,3220,0.993
63,3220,0.979
28,3220,0.929
1,3220,0.836
10,3220,0.812
54,3220,0.787
91,3220,0.749
33,3220,0.737
25,3220,0.733
9,3220,0.667
21,3220,0.665
52,3220,0.661
36,3220,0.657
60,3220,0.613
72,3220,0.612
23,3220,0.545
61,3220,0.508
48,3220,0.506
31,4887,3.151
56,4887,2.889
85,4887,1.548
44,4887,1.294
88,4887,1.273
50,4887,1.195
38,4887,1.189
55,4887,1.149
70,4887,1.108
64,4887,1.075
6,4887,1.001
4,4887,0.982
26,4887,0.963
24,4887,0.889
73,4887,0.885
21,4887,0.874
49,4887,0.856
34,4887,0.854
47,4887,0.852
71,4887,0.846
79,4887,0.824
66,4887,0.824
82,4887,0.813
7,4887,0.812
14,4887,0.756
30,4887,0.753
3,4887,0.75
11,4887,0.727
28,4887,0.712
20,4887,0.635
68,4887,0.631
39,4887,0.599
37,4887,0.568
83,4887,0.521
32,4887,0.505
26,3611,2.202
4,3611,2.172
49,3611,1.926
83,3611,1.919
73,3611,1.781
21,3611,1.747
86,3611,1.698
43,3611,1.694
44,3611,1.684
37,3611,1.679
13,3611,1.671
25,3611,1.634
12,3611,1.633
31,3611,1.628
56,3611,1.558
70,3611,1.555
32,3611,1.512
22,3611,1.496
7,3611,1.424
34,3611,1.421
88,3611,1.416
39,3611,1.348
24,3611,1.347
64,3611,1.343
3,3611,1.329
55,3611,1.327
11,3611,1.322
30,3611,1.317
6,3611,1.262
10,3611,1.26
0,3611,1.212
20,3611,1.186
47,3611,1.167
75,3611,1.156
19,3611,1.134
50,3611,1.103
68,3611,1.097
23,3611,1.093
79,3611,1.041
82,3611,1.027
41,3611,1.006
59,3611,0.997
54,3611,0.971
53,3611,0.965
81,3611,0.961
14,3611,0.92
9,3611,0.863
1,3611,0.859
72,3611,0.836
60,3611,0.833
90,3611,0.803
89,3611,0.764
38,3611,0.747
61,3611,0.644
48,3611,0.642
28,3611,0.63
85,3611,0.538
5,3611,0.518
42,3611,0.513
88,2075,3.293
26,2075,2.788
49,2075,2.672
83,2075,2.67
4,2075,2.615
12,2075,2.478
86,2075,2.377
37,2075,2.074
32,2075,2.06
44,2075,1.975
73,2075,1.973
31,2075,1.948
56,2075,1.822
11,2075,1.818
30,2075,1.817
3,2075,1.814
