Adipose_Subcutaneous,Adipose_Visceral_Omentum,Adrenal_Gland,Artery_Aorta,Artery_Coronary,Artery_Tibial,Bladder,Brain_Amygdala,Brain_Anterior_cingulate_cortex_BA24,Brain_Caudate_basal_ganglia,Brain_Cerebellar_Hemisphere,Brain_Cerebellum,Brain_Cortex,Brain_Frontal_Cortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleus_accumbens_basal_ganglia,Brain_Putamen_basal_ganglia,Brain_Spinal_cord_cervical_c-1,Brain_Substantia_nigra,Breast_Mammary_Tissue,Cells_Cultured_fibroblasts,Cells_EBV-transformed_lymphocytes,Cervix_Ectocervix,Cervix_Endocervix,Colon_Sigmoid,Colon_Transverse,Colon_Transverse_Mixed_Cell,Colon_Transverse_Mucosa,Colon_Transverse_Muscularis,Esophagus_Gastroesophageal_Junction,Esophagus_Mucosa,Esophagus_Muscularis,Fallopian_Tube,Heart_Atrial_Appendage,Heart_Left_Ventricle,Kidney_Cortex,Kidney_Medulla,Liver,Liver_Hepatocyte,Liver_Mixed_Cell,Liver_Portal_Tract,Lung,Minor_Salivary_Gland,Muscle_Skeletal,Nerve_Tibial,Ovary,Pancreas,Pancreas_Acini,Pancreas_Islets,Pancreas_Mixed_Cell,Pituitary,Prostate,Skin_Not_Sun_Exposed_Suprapubic,Skin_Sun_Exposed_Lower_leg,Small_Intestine_Terminal_Ileum,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,Small_Intestine_Terminal_Ileum_Mixed_Cell,Spleen,Stomach,Stomach_Mixed_Cell,Stomach_Mucosa,Stomach_Muscularis,Testis,Thyroid,Uterus,Vagina,Whole_Blood
1.38465,1.39611,0.227939,1.7701,1.81961,1.87783,10.1661,2.04666,2.08182,2.43247,16.7805,17.122,3.17133,2.83387,2.47752,2.86344,2.86936,2.34513,3.50739,2.09123,11.6698,0.250021,2.51268,19.7459,7.57141,2.34221,17.965,21.8322,33.1782,3.72903,1.8655,32.8367,1.8759,8.95435,1.08576,1.07438,7.31509,17.9603,1.26487,1.14988,0.783797,20.9139,17.0164,31.785,42.3173,5.53536,7.91208,14.1699,20.7094,22.3454,15.411,23.554,28.9775,27.4843,25.5553,14.8553,4.82006,16.3805,3.71971,17.5259,19.6094,22.8796,2.69624,6.96601,48.3286,6.18677,21.4278,0.563846
0.009056,0.0,0.007289,0.0,0.0,0.0,0.007971,0.004926,0.00298,0.0,0.022377,0.030813,0.0064355,0.0,0.0,0.005942,0.006053,0.0,0.0,0.0,0.009923,0.008155,0.016643,0.0113365,0.01501,0.0,0.007336,0.004668,0.012169,0.010029,0.005917,0.0105695,0.0,0.01032,0.0,0.0,0.0,0.006158,0.0,0.0,0.0,0.0176215,0.010846,0.008817,0.0,0.0176015,0.029849,0.0,0.007657,0.035228,0.0033055,0.042307,0.0139745,0.013623,0.01727,0.018359,0.125689,0.0275915,0.023443,0.0,0.006541,0.0,0.0,12.653,0.012197,0.017048,0.015078,0.008423
35.0522,24.5082,16.7932,23.0159,21.4528,21.3269,19.648,7.29689,10.5918,9.48135,94.7709,101.154,15.7709,14.7348,7.78062,11.1697,11.32,8.46297,7.89346,9.26651,23.8707,28.926,23.1599,20.741,20.6956,16.8412,22.6289,34.6074,38.7053,17.6094,17.7023,23.2946,17.5639,19.3958,8.2679,6.97821,11.0714,15.8427,7.86147,9.75503,9.37972,17.6681,18.2909,19.5326,6.07335,18.0317,16.4218,7.5426,7.42644,19.0957,8.0435,25.9637,17.7684,24.4433,27.1862,19.661,20.4499,19.8546,16.4407,15.4556,15.7659,13.6958,15.8133,18.8349,20.8285,20.7855,19.4591,5.77698
26.2855,21.929,21.1079,29.0502,26.5559,31.8899,31.6348,9.12069,10.2663,10.661,28.712,32.7094,13.8123,12.2748,8.32647,10.1397,11.674,8.6368,12.1214,9.20687,26.1166,25.2701,54.7003,29.337,34.5938,27.4118,22.9166,17.4526,14.3775,19.7726,24.2073,28.5033,23.6411,36.3241,10.9424,9.26026,8.93264,18.1394,10.1021,8.83655,8.02092,24.1536,31.4029,26.5454,14.0779,40.1487,36.9045,10.186,8.4427,12.2047,7.91006,24.1352,26.5786,29.4455,30.5616,27.887,45.2872,25.188,40.1237,22.1724,17.8756,13.5389,17.9394,34.9302,43.3774,39.0018,31.1934,12.839
4.44878,3.73995,7.47154,3.94968,4.41183,4.01224,6.99222,2.40073,2.47878,2.74565,3.13278,3.49672,2.99625,3.17496,2.21637,2.95891,2.79302,2.48584,3.73626,2.63094,5.22239,7.54454,6.32724,6.38288,8.22062,4.58455,4.64928,4.61051,4.52886,4.41091,4.66903,4.62588,4.83954,6.93351,1.41408,0.954994,2.60714,4.9768,5.51307,5.49365,6.01631,4.25756,5.0305,5.86373,1.16334,6.32418,6.7533,2.38696,2.39584,4.23641,2.4971,7.57201,6.64132,6.47481,6.8616,4.74992,5.97465,5.21881,5.06275,4.32592,4.21765,3.8312,4.85341,26.2402,7.53429,7.84558,6.03611,2.49135
15.0941,14.0768,18.7683,22.5009,18.6883,18.4058,23.5739,7.05215,9.58992,13.0159,23.826,26.4885,17.8324,18.1076,6.65941,8.67431,9.72392,15.1368,5.00163,6.11273,17.2332,26.5259,13.7691,21.12,25.6068,24.6103,28.8725,31.0906,32.8102,20.7019,15.0762,18.1128,14.3665,19.6147,15.2182,6.76003,7.09329,16.5075,2.10016,1.41886,1.37121,18.7144,28.7353,30.6272,3.17991,13.2125,16.2972,5.57352,3.7701,6.49583,4.09312,21.2373,24.8605,18.6702,20.1275,23.0004,14.0743,18.3368,24.7086,31.7042,35.0311,33.7399,12.8675,20.3642,22.1062,26.7523,20.5162,18.3004
41.2911,34.5304,46.4484,49.4302,46.1687,58.7594,52.5519,31.4269,35.5,31.9464,55.1295,58.5952,42.5649,42.2369,29.1804,30.1939,35.7993,27.7161,35.179,24.8196,44.1929,31.3648,43.1304,50.9915,64.9583,59.6544,38.023,29.0611,22.2346,43.1678,57.3013,33.0252,57.884,61.824,38.2687,31.7275,25.0337,39.4841,17.7141,15.6821,14.9089,29.6821,50.2825,44.2721,57.7339,59.0881,60.3144,18.4831,14.2329,19.929,14.2863,47.8931,56.8557,52.9483,56.1735,42.0628,50.5928,36.282,50.2727,39.1813,35.7184,29.5106,49.6836,110.34,60.8401,71.3807,53.4709,75.0747
47.1062,37.6317,30.7453,45.0595,46.0029,43.3789,48.1833,27.8096,32.1835,29.9878,52.7741,47.5237,36.5502,39.2644,26.1203,33.3708,38.3428,26.4307,35.2234,25.3823,45.2731,45.3038,112.687,52.2068,61.6339,35.7574,29.3931,26.7872,20.0541,32.0651,34.4563,30.8638,32.8087,56.0582,22.516,15.0957,19.5349,36.5869,12.7436,18.1055,22.3746,46.7346,42.7002,33.3887,46.6041,54.786,70.6512,11.6621,15.0817,38.2948,16.7297,52.6669,38.299,42.4225,42.7586,37.45,114.536,51.7248,64.3595,26.6424,31.3708,26.6354,34.3682,96.9303,57.8165,53.7527,44.4716,44.6813
9.38766,8.3635,7.0288,11.8361,9.59951,9.24992,10.6513,4.10006,4.80478,5.42926,20.3392,19.827,6.86011,6.89964,4.49195,6.51083,6.20309,4.3749,6.35942,4.69604,9.30335,13.9676,23.9179,12.5655,13.9077,8.41746,9.22171,9.04583,9.14794,7.70295,7.96917,14.7973,7.69628,13.2289,5.65399,4.05279,10.6376,14.7776,4.27005,4.92507,4.86053,11.9467,13.453,9.65035,5.91947,12.72,12.6702,4.56283,5.13245,10.1801,5.09538,15.4896,12.2626,12.4878,13.9079,11.1074,16.0946,12.7771,13.6911,6.81973,7.12747,5.19317,6.83436,27.6471,16.6441,14.2722,13.3999,7.07699
5.27714,7.1831,3.04474,3.20608,4.84659,1.39724,4.5331,1.42952,0.887456,1.27207,0.619059,0.475495,0.767245,0.846258,1.27494,1.64979,1.13918,1.02163,3.63354,2.70448,3.70442,0.098851,16.9727,2.63924,2.04174,2.88921,3.98928,5.76917,3.85442,3.57919,3.62774,7.15559,3.75957,3.38495,0.765057,0.695613,2.20763,1.48624,0.500387,0.841127,1.29581,10.8489,15.2116,3.52164,0.29051,2.99649,0.915907,0.948042,0.788349,0.865212,1.58045,0.891441,2.48555,3.42043,4.41966,7.18274,11.9846,10.0679,25.2328,2.3654,2.60299,1.54396,4.39351,2.3484,2.38968,1.87856,3.31703,50.2273
16.1487,17.9331,10.092,13.9384,13.1812,11.654,14.0036,5.45438,7.79323,5.66028,13.8574,14.4661,10.7513,10.5034,5.19179,7.7277,6.68983,4.70541,3.81687,5.31865,15.0056,27.9163,37.1632,15.7651,17.1001,11.0233,14.4543,21.5436,18.6292,12.699,12.0175,23.6902,11.0787,19.9997,3.90336,2.666,15.4426,13.589,17.9403,14.4276,12.8189,20.8064,20.1124,13.0437,4.92108,10.588,52.0557,6.77574,5.82413,19.9917,7.763,12.5569,13.2372,8.74208,9.8273,14.2489,8.20493,15.3695,12.8454,10.9054,9.57344,7.12985,16.3942,27.183,10.6784,20.4307,15.2073,18.3377
9.26098,7.00657,11.929,10.1008,10.1234,7.22366,10.1194,3.84079,4.58315,4.45506,6.64406,6.04083,4.90318,6.5882,4.17666,5.64678,4.78101,3.95669,5.7453,4.31953,9.28879,24.7654,30.5513,9.3575,10.1684,10.2324,13.6291,23.0019,20.1127,11.5226,10.5219,15.0191,11.6949,10.4491,3.79839,4.50832,5.53605,9.06158,10.4535,14.2473,15.0009,12.8329,8.42677,8.79397,7.1072,8.70589,7.47433,4.40151,5.79574,9.47272,6.23759,8.93031,9.94654,10.781,12.3873,15.5916,24.297,21.0505,19.0918,9.98811,13.6184,12.5226,11.7917,13.835,9.21507,10.3983,9.72012,7.05252
11.5285,13.0634,10.1744,5.53442,7.47559,5.14417,17.2838,1.912,2.15792,2.54661,5.7409,5.33915,2.67332,2.80302,2.01166,2.63129,2.72704,2.14649,3.33637,2.45272,14.7952,56.5532,76.6161,20.9071,16.1336,8.95779,14.0183,19.9707,17.9408,8.78712,6.48613,29.9761,7.40516,13.0911,2.9817,2.00459,4.51688,7.66801,8.06077,13.894,13.9826,15.3347,15.0803,18.4421,5.38969,10.2981,20.8712,6.54085,9.19858,4.13894,9.73557,3.82742,12.3644,13.7176,13.469,16.383,27.2039,24.9113,18.1994,8.85197,9.2936,8.24657,7.70713,66.8345,12.5491,15.4177,20.5794,6.94714
8.03105,6.86961,5.35121,7.43172,7.4557,7.58945,7.28392,3.06187,3.37678,3.25472,5.88762,4.87813,3.34608,4.31953,3.02142,4.1527,3.14309,2.83254,5.20574,3.90357,7.23758,12.7651,9.05077,9.08269,9.67291,7.1193,4.98091,5.32949,3.37,6.62174,6.36364,6.57832,6.12926,8.63513,4.02905,3.32914,3.67458,5.88399,2.80929,3.81133,4.42358,5.75631,7.5284,5.07694,5.04159,9.41144,8.74965,2.82077,2.92929,3.6524,3.47045,7.05223,6.14824,7.68664,7.83765,5.023,7.43683,6.25248,7.22072,4.27323,4.72401,3.33388,6.98926,13.6995,7.46121,9.25096,8.48505,7.06228
3.40054,2.27503,0.731541,1.20203,1.26859,0.381824,1.36502,0.233564,0.258803,0.267122,0.381114,0.427761,0.214908,0.202721,0.262478,0.221842,0.235839,0.176215,1.33756,0.36656,2.53166,4.59541,4.43757,2.28121,3.52335,0.96491,2.03337,3.75912,3.78982,1.14263,0.855605,0.563259,0.923355,1.48405,0.567067,0.289051,0.496013,0.602798,0.232534,0.356623,0.298114,2.05914,2.5385,2.03996,0.135106,1.18213,0.56404,0.224354,0.082441,0.116586,0.281447,0.407749,0.985349,0.568776,0.719884,1.81523,3.24532,2.90619,3.77382,0.697393,0.700752,0.495642,0.353158,2.06133,1.01761,1.98509,1.70607,0.205312
0.046914,0.077324,0.038156,0.0299625,0.034084,0.013504,0.039341,0.674627,1.48745,1.22744,0.088657,0.096402,3.53075,3.23664,0.585768,0.441387,1.12538,1.32765,0.0890495,0.10901,0.068761,0.0062685,0.041887,0.0479535,0.042241,0.383741,0.132044,0.101622,0.035702,0.296279,0.052633,0.0203845,0.066733,0.025959,0.03768,0.0199615,0.056576,0.03471,0.0567735,0.095682,0.053574,0.105333,0.106163,0.032858,0.066259,0.041602,0.045908,0.087414,0.064685,1.74701,0.102173,0.179372,0.0876405,0.022441,0.0238415,0.195121,0.619907,0.211113,0.165785,0.096255,0.116575,0.123055,0.091791,0.355538,0.0800775,0.029543,0.039845,0.077263
6.16699,6.34983,6.21453,4.86961,4.32168,3.69909,8.23542,0.850181,1.18374,4.6823,66.5503,62.6934,2.46997,2.37615,0.626748,2.14708,3.72683,4.45135,1.59609,1.57618,6.92605,1.01187,9.42282,8.11568,8.13458,6.37243,7.18367,7.87613,6.6927,5.44374,3.8762,8.72029,4.06644,5.34005,3.12783,2.36257,3.87502,5.62698,6.45503,7.88061,6.99334,7.30708,9.72981,7.65316,4.83649,2.75582,9.85173,4.47229,4.51342,3.92692,4.25614,6.159,7.67317,10.6891,10.4697,11.692,30.7583,14.669,11.4005,7.8233,8.67982,7.28897,1.34798,7.43924,8.81116,9.77477,7.754,15.3648
13.2006,11.4314,10.2021,10.0062,10.5478,9.48654,11.0135,10.3387,12.0667,9.47264,10.1405,10.3885,13.4242,14.556,10.4685,9.81809,13.2444,8.42109,9.92354,9.35938,13.091,16.2722,13.3703,13.2107,15.2925,9.61949,7.66885,6.94491,5.91453,8.69209,9.00714,8.42617,9.28159,14.1858,7.78051,7.74816,6.8289,10.5609,5.82033,5.9697,7.15169,8.29568,8.2631,10.1497,13.1751,15.4406,13.9661,3.70751,4.44031,5.56816,4.05266,8.83335,10.1857,12.4138,13.9514,6.31118,7.55901,6.19706,7.04827,7.20722,8.0189,6.80342,8.8672,13.8035,11.546,15.3957,10.7677,1.36606
15.2567,10.006,2.81507,23.4549,13.1345,15.6386,25.8216,6.1736,9.15062,3.49598,18.3213,20.8982,14.337,13.2639,9.41786,15.7303,5.64673,2.5628,14.7909,9.70964,14.3261,17.4328,0.420112,48.0,70.5997,10.8025,5.78448,3.35583,1.13157,6.95987,12.2091,6.71072,11.8339,26.6645,9.13105,5.3404,4.1704,8.55641,6.58053,5.38788,5.80848,31.4493,23.2941,28.298,13.993,61.8801,32.683,8.79101,6.9516,8.57489,8.07088,22.5164,32.9484,14.7617,20.6809,4.52573,3.2419,3.47411,4.52102,8.4109,8.52007,5.72887,12.7066,11.6174,13.9416,33.8247,28.295,0.096161
0.13749,0.165596,0.090639,0.188883,0.124692,0.122611,0.215363,0.243258,0.270728,0.153569,0.215929,0.231949,0.336163,0.357396,0.291925,0.377319,0.18361,0.172823,0.587177,0.311058,0.162158,0.0944935,0.299147,0.93066,1.63842,0.149886,0.099728,0.0564585,0.0382655,0.170407,0.118301,0.058048,0.093397,0.741878,0.062455,0.022057,0.0468915,0.175192,0.0209745,0.030764,0.018393,0.221726,0.192719,0.144258,0.019962,0.213187,1.12893,0.038905,0.03596,0.127027,0.026254,0.625322,0.321365,0.13276,0.116873,0.194785,0.713682,0.280707,0.354811,0.101396,0.081856,0.045934,0.213061,0.808282,0.250574,0.861325,0.567048,0.107948
43.5868,32.7534,33.0017,41.3544,38.6927,53.3338,38.0137,17.0921,21.4915,18.1553,50.7326,39.7778,19.3142,25.82,15.9894,25.959,21.0913,14.2697,17.5786,15.8215,44.4208,44.0931,39.7696,45.023,53.1392,36.5379,28.5064,21.4704,17.5438,22.4969,34.282,29.3973,34.2945,46.7405,16.149,11.2523,14.4665,22.4689,12.6413,9.68572,9.5954,32.1505,38.5391,36.161,28.5365,53.728,55.1293,11.2485,8.94119,20.9087,8.9282,32.3603,36.6383,43.6389,48.4931,30.3358,33.2085,23.9067,28.9855,21.5051,18.136,12.7024,22.3306,23.0264,50.0652,57.0012,45.9253,6.30447
16.3785,14.0602,13.1365,14.9627,15.4713,13.7706,16.6938,4.89002,5.27275,6.06354,21.7849,18.4752,6.43103,7.56743,5.77957,7.9047,6.07652,5.46595,13.1006,7.41436,17.7526,27.948,42.0091,19.6382,23.6649,14.1975,13.1826,12.371,9.15523,13.5769,14.3222,13.7655,13.3182,21.3731,6.76222,4.57472,6.38467,12.1282,4.81329,7.2543,8.29434,17.9465,16.0617,11.7695,7.52143,21.4993,19.6466,4.51834,4.75582,11.1346,5.71946,17.2544,17.2434,15.5711,16.5897,15.4023,26.4727,18.3368,20.7376,10.076,11.0749,8.18458,14.0138,21.3948,17.9352,23.048,18.0025,7.52342
0.425105,0.437794,0.06346,0.546854,0.3352,0.219753,0.098893,0.133868,0.198872,0.0562295,0.145016,0.174252,0.427188,0.317631,0.146849,1.15301,0.06775,0.0611565,0.0620145,0.167054,0.454088,0.0,0.035836,0.040961,0.055493,0.161922,0.085154,0.0987655,0.078787,0.181977,0.464171,0.033889,0.685601,0.206308,0.114754,0.261484,0.0753185,0.946619,0.012734,0.0,0.0,0.133567,0.110329,0.042555,0.208806,0.10609,0.074286,0.0447565,0.024485,1.58269,0.0760855,1.02051,0.092541,0.075887,0.0755615,0.107598,0.112136,0.147199,0.047909,0.062516,0.104225,0.036287,0.310755,0.199455,1.41369,0.15068,0.045192,0.014467
39.2429,44.8963,54.4171,68.2593,58.7374,56.6643,57.3832,12.8443,13.7682,17.0629,49.055,53.8266,19.3106,17.186,13.3133,19.1369,17.7097,15.2375,22.2491,16.407,40.8341,83.5654,88.4796,59.4717,78.8933,61.9765,43.635,34.2087,25.5665,51.2951,59.7782,46.5817,61.1784,77.2491,18.5529,12.4406,24.4723,35.9333,32.5983,40.965,35.7421,70.6314,51.6092,40.2147,17.3109,66.5435,65.6547,20.3907,20.5848,38.7666,20.3308,63.9756,64.4847,46.4304,47.3786,42.8115,49.65,37.6333,53.5692,35.3386,32.5697,23.2242,52.7179,75.3007,65.0029,90.5474,52.4395,10.6317
60.375,61.2328,59.9249,63.4472,62.5227,60.9126,61.259,21.9478,25.8988,26.203,40.6833,35.1187,28.7018,34.5677,21.4437,29.1072,27.9743,21.9674,32.9174,25.9911,64.3096,126.325,118.022,65.9724,72.6944,57.039,48.2951,41.811,28.7606,44.2634,57.4955,58.2323,56.3341,77.4892,28.295,23.314,29.5664,48.1347,23.5555,28.0444,32.0021,48.9074,64.2375,48.5422,52.206,60.0353,89.6884,26.8396,25.2292,27.4629,27.0964,54.235,62.3772,56.0362,58.0876,45.3752,48.2001,47.6779,45.8908,44.5092,45.4482,37.1496,60.5093,36.6128,68.3539,75.4504,64.4209,22.9852
2.32752,3.98452,0.826443,1.76274,2.21738,0.473996,3.7789,0.157497,0.09687,0.142816,0.083816,0.124887,0.127677,0.101408,0.243636,0.319667,0.110947,0.154495,1.07531,0.327821,1.85224,0.0,105.719,4.72752,3.37582,0.81443,4.68066,6.32791,7.49408,0.97445,0.785919,2.54187,1.01106,3.36923,0.656948,0.26618,1.33155,2.42047,1.67082,0.770384,1.38168,41.0873,14.1827,2.40885,0.203135,1.54878,0.716623,0.402185,0.356656,0.350753,0.655973,0.986976,3.85494,1.52038,1.08569,21.0173,128.181,47.2322,57.535,3.21802,4.40137,3.70915,1.44443,1.06831,4.49484,2.21762,3.7455,55.944
12.8065,11.563,11.6353,17.814,17.3591,17.451,15.8935,7.94983,9.57581,9.63553,18.243,15.3358,10.0764,12.4762,8.26638,11.0826,9.79591,9.12592,9.2655,8.7924,13.0942,18.9759,39.5278,15.0374,16.9929,15.5098,14.3642,17.5362,16.1534,17.5035,16.3153,12.8442,16.7634,16.6675,7.83151,6.50405,9.6366,13.6783,7.13333,11.3604,11.2737,15.9123,16.4648,11.5441,10.0006,15.2042,12.0801,6.23621,8.03888,16.9804,8.79872,21.6385,17.5654,10.4315,9.91876,15.8268,24.7742,21.6387,17.6952,12.9374,16.8008,14.0126,20.5662,19.4901,17.3765,15.7396,14.0879,3.54946
29.275,24.1594,29.4341,32.1942,30.397,32.6948,35.5764,15.3171,17.6843,17.239,50.2204,42.5885,20.4124,23.9849,13.4911,18.5259,18.272,13.8482,21.8899,15.9002,30.4123,42.3291,82.0142,40.397,59.0469,31.2039,27.4979,23.8553,19.0997,26.9916,33.284,24.2993,31.8806,49.3734,13.5156,9.87004,12.9309,20.2266,9.60663,12.5834,13.9134,28.9239,34.1549,31.7229,15.4475,41.3212,55.0598,14.494,13.0448,21.1536,14.5616,35.9239,33.1904,28.9247,31.3444,32.5823,48.3116,32.3319,35.1645,25.2424,25.6919,18.2161,31.8295,61.305,38.4415,50.8849,34.6414,10.7621
31.785,32.1398,56.2411,34.4574,30.4177,26.9718,31.2989,18.0132,34.3107,37.8539,53.9365,50.5692,46.3194,51.7396,21.0195,32.6489,30.6767,30.5959,26.4775,20.8574,32.1923,116.798,114.152,28.4165,29.2641,28.4354,24.408,19.503,17.1792,22.9039,26.242,38.5737,28.6739,37.8396,14.8466,10.4721,13.8885,15.572,20.1511,28.0444,27.375,40.758,53.7493,31.8059,24.7557,31.448,30.2997,17.9435,17.4834,20.3629,18.5727,32.5691,28.4368,33.2499,34.0648,25.1963,30.7349,23.2184,34.8364,35.1908,35.8521,32.5938,27.2455,50.2929,34.2414,30.0104,31.9839,17.799
21.2405,22.4823,16.1796,29.127,24.5341,33.9994,24.6724,7.5069,9.42587,7.78063,24.4728,28.7487,14.3108,14.8565,6.12061,10.0848,9.82928,6.4713,10.9513,8.52089,19.0454,12.8149,23.9886,25.3248,22.919,22.4776,28.3264,38.7476,29.876,18.1778,16.8406,45.6564,17.5857,25.8584,7.4129,6.01323,14.0987,14.8033,5.44723,5.9147,6.82656,19.1209,34.1714,23.7099,12.374,26.2104,19.3444,5.31542,3.54952,15.4761,5.05546,13.8593,19.7653,35.4801,34.3143,28.1916,16.5708,27.6186,22.9752,13.6718,12.9113,8.70726,15.2462,182.931,20.0738,27.2171,35.3698,45.6538
30.5136,28.9586,26.8934,24.9542,27.8822,25.3093,28.9559,8.76726,8.18932,9.30167,31.3544,33.6386,9.43117,9.77928,9.16637,11.3924,9.06075,8.61757,19.5752,12.4982,35.567,46.5935,83.5698,34.2518,37.2267,26.4033,31.0209,37.3134,36.2174,24.1113,24.2788,30.8091,23.5629,39.1853,15.4069,11.7537,32.2398,42.3693,25.4959,29.6465,31.2875,36.52,30.1798,30.4332,19.4547,38.7593,34.5564,12.2267,14.1444,34.2323,13.7141,28.0847,31.376,27.8882,28.8815,33.7321,34.0124,37.1475,27.3759,24.4711,26.4086,22.8944,22.4558,24.2466,56.4611,37.5441,33.8127,12.6762
1.30804,1.13674,2.87623,1.59364,1.56799,1.15476,1.613,4.52714,6.24381,5.97911,11.0906,11.9269,9.16719,9.09926,5.93255,5.77775,5.20573,5.23424,14.6478,6.61279,2.12888,1.55099,0.111302,3.60346,5.78158,1.96969,3.36048,4.18631,5.32483,1.70527,1.53141,0.603794,1.36467,4.27601,1.79247,0.640093,1.3885,1.90631,0.358101,0.286136,0.237546,2.49232,1.9001,2.04017,0.485646,3.75847,5.64847,0.507065,0.518987,2.95599,0.462974,5.03395,3.1063,1.57236,1.99639,1.54269,3.73011,1.9682,1.65806,0.755687,0.661856,0.430978,1.06251,29.9389,3.85201,4.28401,2.42117,0.356846
5.72243,4.30988,8.66707,7.85571,7.47756,8.14915,8.34398,5.82086,5.38456,4.2664,21.7643,25.4516,6.03516,5.09157,7.45574,8.4222,4.25379,4.61744,12.1632,7.36353,6.24073,5.6749,3.99105,7.18393,7.5145,5.60365,4.60388,4.27777,4.52702,6.49375,5.59209,7.17928,5.60152,6.74117,2.28578,1.79731,3.06811,6.03804,1.17702,1.51144,1.26598,7.84737,6.42152,7.99409,3.21227,11.8041,7.77292,2.01709,2.35129,4.2677,2.21289,12.0021,9.9302,19.5072,20.5964,6.61398,14.8769,7.90997,9.12347,5.66523,5.64612,5.0795,5.898,5.47029,8.81275,7.16657,7.81735,4.34071
0.040552,0.039778,0.03141,0.057438,0.050706,0.060989,0.930736,0.033003,0.029877,0.0250625,0.0,0.0628165,0.081174,0.035267,0.032335,0.0,0.029152,0.0277575,0.0,0.0,0.062041,0.0449135,0.0,1.85147,0.036671,0.0,0.054463,0.0816475,0.031132,0.0,0.0,4.22719,0.0,0.041269,0.0,0.0,0.0270465,0.077086,0.031548,0.0,0.0,0.660563,0.089852,0.523469,0.0223615,0.050579,0.0,0.0446105,0.0,0.0,0.0,0.0,1.26863,73.7451,74.0876,0.119709,0.055848,0.740562,0.0,0.0,0.0,0.0,0.0,0.473386,0.0837945,0.0,3.42795,0.0
116.505,112.528,24.0035,66.3877,87.8729,184.727,38.2527,4.5471,4.29376,6.36678,2.98808,4.01938,6.31162,4.57341,4.85927,5.21193,5.58524,6.24135,5.51525,8.35598,91.0845,0.100753,0.105438,26.6382,48.2924,20.1992,13.5178,7.6776,2.6384,12.4061,32.8922,8.52818,33.7087,76.6225,32.8683,39.5182,17.6172,63.9587,8.33415,2.06285,6.35348,94.4184,66.6642,13.1393,23.1329,87.5881,23.0525,4.10863,2.42707,6.38546,4.47788,6.61674,27.9516,11.44,19.5053,17.068,9.36857,14.2205,16.552,13.202,9.55845,4.48348,17.5443,10.5552,79.0243,59.2653,31.5271,0.410474
2.03897,1.86524,0.781617,1.91994,2.04646,1.42134,1.96852,4.9726,5.31036,7.06224,68.688,74.8944,9.03751,7.37292,5.26745,7.25901,8.92132,6.1575,8.04671,4.76315,2.25697,1.06261,1.72597,8.26059,5.48971,2.18266,1.45931,1.21584,1.23001,2.59372,2.64305,1.82936,2.25936,6.28852,0.751408,0.486601,0.70521,2.40657,0.257541,0.165167,0.11898,2.88306,3.31732,1.68637,0.40659,7.17873,5.52106,0.446062,0.652413,0.582924,0.516643,7.07106,3.90964,9.16597,10.1731,2.08527,7.27369,2.98711,4.09186,1.47614,1.51433,1.15127,2.55933,6.10182,1.32303,4.51417,6.70293,1.17552
35.9446,32.6663,31.831,39.3751,38.9419,42.0271,32.9334,19.1439,24.0584,20.5739,29.3087,24.769,22.6296,32.3462,20.2641,28.5326,22.2121,17.5925,35.0005,21.8857,34.5495,64.6648,102.35,36.0309,39.4376,33.9819,28.8085,26.2232,20.5152,28.1556,33.2649,34.2402,34.7581,38.8351,16.2907,14.559,17.5701,22.9548,24.0574,31.1669,35.2864,36.4822,40.8633,25.5133,34.2743,40.9736,34.647,12.1324,10.8784,22.2587,12.6615,30.236,32.1697,37.5504,39.1271,29.6694,28.0703,32.0757,36.1253,22.6285,21.9658,17.1896,31.8802,29.4324,33.3164,42.6095,36.4632,15.7885
0.213996,0.212295,0.162039,0.151055,0.189611,0.101294,0.089964,0.2125,0.262009,0.098986,0.033971,0.0369865,0.460244,0.505177,0.394271,0.11383,0.238217,0.075587,0.11709,0.091883,0.180454,3.96687,11.3872,0.383398,0.118971,0.075735,0.463,0.861694,0.839345,0.141099,0.06486,1.00787,0.066093,0.146327,0.058231,0.045229,0.061044,0.096854,0.04808,0.030918,0.04794,0.193907,0.504504,0.251837,0.020421,0.170404,0.070518,0.0544025,0.037089,0.071738,0.0649425,0.087535,0.136009,0.357493,0.352115,0.692984,1.40174,1.26837,1.95872,0.151778,0.134967,0.149943,0.060832,7.67835,0.167584,0.110183,0.385801,0.287186
18.4847,13.5709,7.74352,19.9903,18.2195,19.2473,17.3023,5.7148,6.08144,7.10268,22.2498,20.079,7.7941,7.59602,5.9757,6.82073,7.2595,5.62854,7.3569,6.43638,16.0947,9.69551,6.21466,19.0476,21.6447,19.5826,12.1707,10.177,8.28099,16.216,19.9533,11.8481,21.5929,20.317,9.08058,6.37415,5.13986,8.83259,5.55476,5.52354,4.77976,19.1316,26.7299,15.4628,10.4964,18.9322,17.4849,6.20461,7.51328,6.42485,5.81397,12.8561,18.3053,25.3395,26.8408,14.9186,20.0679,14.4076,28.9783,14.133,13.6301,10.4144,14.221,15.2797,14.1188,24.9673,19.8269,21.0811
